workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,age,race,gender,ethnicity,color,vision,neuro,practice
pknCbhal,3j6bhnx0vc5zv8hudcso2u6bq3dnka,3e4gguz1tc45t6qvivz6zqz418fk2k,pknCbhal,2020-0188,2020-05-21,21:06:54,21:20:50,NA,incomplete,0,number,1,left,Blue_Circle_Dots_2.jpg,Purple_Triangle_Chess_2.jpg,Blue_Plus_Stripes_4.jpg,left,1680.0999999977648,true,NA,NA,NA,NA,NA,NA,NA,NA,true
pknCbhal,3j6bhnx0vc5zv8hudcso2u6bq3dnka,3e4gguz1tc45t6qvivz6zqz418fk2k,pknCbhal,2020-0188,2020-05-21,21:06:54,21:20:50,NA,incomplete,1,number,1,left,Purple_Triangle_Chess_1.jpg,Red_Circle_Grid_1.jpg,Purple_Plus_Stripes_3.jpg,left,1128.740000000107,true,NA,NA,NA,NA,NA,NA,NA,NA,true
pknCbhal,3j6bhnx0vc5zv8hudcso2u6bq3dnka,3e4gguz1tc45t6qvivz6zqz418fk2k,pknCbhal,2020-0188,2020-05-21,21:06:54,21:20:50,NA,incomplete,2,number,1,left,Green_Triangle_Grid_2.jpg,Purple_Plus_Stripes_2.jpg,Green_Star_Chess_1.jpg,left,951.535000000149,true,NA,NA,NA,NA,NA,NA,NA,NA,true
pknCbhal,3j6bhnx0vc5zv8hudcso2u6bq3dnka,3e4gguz1tc45t6qvivz6zqz418fk2k,pknCbhal,2020-0188,2020-05-21,21:06:54,21:20:50,NA,incomplete,3,number,0,right,Green_Plus_Dots_3.jpg,Green_Triangle_Stripes_1.jpg,Blue_Circle_Grid_3.jpg,right,741.1099999881117,true,NA,NA,NA,NA,NA,NA,NA,NA,true
pknCbhal,3j6bhnx0vc5zv8hudcso2u6bq3dnka,3e4gguz1tc45t6qvivz6zqz418fk2k,pknCbhal,2020-0188,2020-05-21,21:06:54,21:20:50,NA,incomplete,4,number,1,left,Blue_Circle_Dots_3.jpg,Green_Plus_Chess_3.jpg,Blue_Star_Stripes_1.jpg,left,771.8450000102166,true,NA,NA,NA,NA,NA,NA,NA,NA,true
pknCbhal,3j6bhnx0vc5zv8hudcso2u6bq3dnka,3e4gguz1tc45t6qvivz6zqz418fk2k,pknCbhal,2020-0188,2020-05-21,21:06:54,21:20:50,NA,incomplete,5,number,1,left,Red_Plus_Stripes_3.jpg,Green_Star_Grid_3.jpg,Red_Circle_Dots_2.jpg,left,472.64500000164844,true,NA,NA,NA,NA,NA,NA,NA,NA,true
pknCbhal,3j6bhnx0vc5zv8hudcso2u6bq3dnka,3e4gguz1tc45t6qvivz6zqz418fk2k,pknCbhal,2020-0188,2020-05-21,21:06:54,21:20:50,NA,incomplete,6,number,1,right,Blue_Circle_Chess_3.jpg,Blue_Plus_Dots_4.jpg,Red_Star_Grid_3.jpg,right,1073.9350000076229,true,NA,NA,NA,NA,NA,NA,NA,NA,true
pknCbhal,3j6bhnx0vc5zv8hudcso2u6bq3dnka,3e4gguz1tc45t6qvivz6zqz418fk2k,pknCbhal,2020-0188,2020-05-21,21:06:54,21:20:50,NA,incomplete,7,number,0,right,Blue_Triangle_Dots_1.jpg,Blue_Plus_Stripes_4.jpg,Green_Circle_Grid_1.jpg,right,754.6199999924283,true,NA,NA,NA,NA,NA,NA,NA,NA,true
pknCbhal,3j6bhnx0vc5zv8hudcso2u6bq3dnka,3e4gguz1tc45t6qvivz6zqz418fk2k,pknCbhal,2020-0188,2020-05-21,21:06:54,21:20:50,NA,incomplete,8,number,1,left,Green_Triangle_Dots_1.jpg,Blue_Circle_Stripes_1.jpg,Green_Star_Grid_3.jpg,left,767.8049999958603,true,NA,NA,NA,NA,NA,NA,NA,NA,true
pknCbhal,3j6bhnx0vc5zv8hudcso2u6bq3dnka,3e4gguz1tc45t6qvivz6zqz418fk2k,pknCbhal,2020-0188,2020-05-21,21:06:54,21:20:50,NA,incomplete,9,number,0,left,Blue_Star_Grid_3.jpg,Green_Triangle_Stripes_3.jpg,Blue_Circle_Dots_4.jpg,left,693.5299999895506,true,NA,NA,NA,NA,NA,NA,NA,NA,true
